country,year,cluster,lat,lon,households,wealthpooled,urban_rural,fold
angola,2015,191,-10.7018,22.2402,26,-0.5182221,1.0,D
angola,2015,192,-10.8715,14.6873,26,-0.69426936,0.0,E
angola,2015,193,-7.6881,21.3609,17,-0.20215969,1.0,A
angola,2015,194,-17.997,21.4323,26,0.9987448,0.0,A
angola,2015,195,-13.2565,15.6143,23,-0.6333375,1.0,D
angola,2015,196,-13.9806,13.0982,26,-1.2608103,0.0,B
angola,2015,197,-16.3277,22.0326,25,-0.30482557,1.0,E
angola,2015,198,-12.4114,16.9255,24,0.94990987,1.0,E
angola,2015,199,-8.8839,13.3066,14,1.2636882,1.0,D
angola,2015,200,-9.6693,14.4714,24,0.83142376,1.0,D
angola,2015,201,-17.1752,15.11,26,-1.1219666,0.0,C
angola,2015,202,-11.5251,20.7231,25,-0.6315974,0.0,C
angola,2015,203,-8.6523,13.5179,26,1.1271435,0.0,D
angola,2015,204,-15.6782,15.7889,23,0.023764662,1.0,B
angola,2015,205,-14.7053,18.6771,26,-0.8959242,0.0,C
angola,2015,206,-17.0483,15.4403,26,-0.98909163,0.0,D
angola,2015,207,-11.2707,16.6933,26,-0.97030133,0.0,E
angola,2015,208,-7.8525,13.722,22,-0.45542917,0.0,A
angola,2015,209,-14.9271,13.5087,25,1.0443017,1.0,C
angola,2015,210,-9.6859,14.4415,25,1.0737858,1.0,D
angola,2015,211,-7.2276,15.7932,24,-0.83257884,0.0,D
angola,2015,212,-13.1791,13.8782,26,-0.86190945,0.0,D
angola,2015,213,-8.6306,14.9248,26,-1.115451,0.0,C
angola,2015,214,-16.432,14.7993,25,-1.2131591,0.0,A
angola,2015,215,-8.9059,13.2116,25,0.17044888,1.0,D
angola,2015,216,-13.5502,16.0146,22,-0.2549296,0.0,C
angola,2015,217,-9.8341,14.8267,26,-0.7295628,0.0,D
angola,2015,218,-15.1919,12.1548,26,1.0768172,1.0,A
angola,2015,219,-15.2174,12.1314,25,0.91149634,1.0,A
angola,2015,220,-8.7484,15.8257,26,-1.2587337,0.0,D
angola,2015,221,-17.0025,16.2249,26,-1.1500777,0.0,C
angola,2015,222,-11.8997,22.9132,18,-0.44815046,1.0,B
angola,2015,223,-8.6793,13.4445,26,1.4361594,1.0,D
angola,2015,224,-8.7023,13.4492,26,2.0450242,1.0,D
angola,2015,225,-12.1003,15.2521,26,-0.842149,0.0,E
angola,2015,226,-8.846,13.2323,22,2.0416458,1.0,D
angola,2015,227,-14.6558,17.7605,26,-0.8238195,0.0,E
angola,2015,228,-7.6016,15.2086,26,-0.7658933,0.0,E
angola,2015,229,-12.4011,13.5772,25,0.79425216,1.0,E
angola,2015,230,-9.5565,16.3423,24,0.7084878,1.0,D
angola,2015,231,-9.3356,14.9302,26,-0.7555727,0.0,C
angola,2015,232,-11.1335,14.9206,25,-0.71776605,0.0,E
angola,2015,233,-14.7466,13.7163,26,-0.90607226,0.0,E
angola,2015,234,-17.984,20.7753,26,0.4831727,1.0,E
angola,2015,235,-12.4904,14.5782,21,-1.117585,0.0,E
angola,2015,236,-9.1777,15.2391,25,-0.9640232,0.0,E
angola,2015,237,-14.7329,14.0751,26,-1.0912415,0.0,B
angola,2015,238,-11.1473,14.4399,22,-0.6967766,0.0,C
angola,2015,239,-10.7366,13.7585,26,1.699795,1.0,C
angola,2015,240,-5.554,12.2571,24,2.1356509,1.0,D
angola,2015,241,-9.6686,20.3988,26,1.2906556,1.0,E
angola,2015,242,-12.3865,16.94,25,1.4148844,1.0,E
angola,2015,243,-9.5526,16.3314,23,0.31435922,1.0,D
angola,2015,244,-6.2906,14.2426,24,0.659655,1.0,B
angola,2015,245,-15.8142,11.8396,26,1.8238338,1.0,E
angola,2015,246,-9.2865,14.9198,23,-0.2511464,1.0,C
angola,2015,247,-8.8846,13.257,11,1.7319388,1.0,D
angola,2015,248,-13.8188,14.6729,22,0.3840468,1.0,B
angola,2015,249,-12.1513,17.012,24,-0.9232133,0.0,C
angola,2015,250,-12.2443,15.5705,25,0.44834542,1.0,E
angola,2015,251,-5.5833,12.1799,25,1.7251197,1.0,D
angola,2015,252,-8.1031,20.8498,23,-0.054900497,0.0,A
angola,2015,253,-6.1949,12.3772,26,1.1285473,1.0,D
angola,2015,254,-9.6617,20.4023,26,1.2183663,1.0,E
angola,2015,255,-12.3784,13.5862,25,1.6076895,1.0,E
angola,2015,256,-14.8844,13.5147,24,1.0049901,1.0,C
angola,2015,257,-12.903,15.2556,26,-0.21773246,1.0,D
angola,2015,258,-7.6247,15.023,26,1.0548551,1.0,C
angola,2015,259,-6.1562,12.3803,20,1.0059988,1.0,D
angola,2015,260,-12.5899,13.3891,22,1.3759832,1.0,A
angola,2015,261,-14.6842,17.6967,26,0.0031853765,1.0,E
angola,2015,262,-8.8841,13.1977,24,1.624883,1.0,D
angola,2015,263,-12.7761,15.7503,22,1.1527327,1.0,B
angola,2015,264,-12.7896,15.7351,23,1.8046447,1.0,B
angola,2015,265,-11.7879,19.8985,26,1.6009378,1.0,A
angola,2015,266,-8.7593,13.4078,25,1.2079481,1.0,D
angola,2015,267,-8.925,13.3323,23,1.6175588,1.0,D
angola,2015,268,-11.5645,19.9698,26,-1.0574473,0.0,B
angola,2015,269,-6.6824,15.7806,26,-1.0075281,0.0,B
angola,2015,270,-6.483,12.7409,26,-0.5582332,0.0,C
angola,2015,271,-8.8385,13.3127,25,1.3443086,1.0,D
angola,2015,272,-8.3554,15.2907,26,-1.0166439,0.0,C
angola,2015,273,-8.2015,15.3793,21,0.06025449,1.0,C
angola,2015,274,-16.5308,15.4985,25,-1.0839068,0.0,A
angola,2015,275,-12.7643,15.7167,26,0.86524475,1.0,B
angola,2015,276,-8.7778,18.0112,23,-0.9176561,1.0,A
angola,2015,277,-8.6317,17.5961,23,-0.81496096,0.0,B
angola,2015,278,-9.5443,16.3526,25,1.5248591,1.0,D
angola,2015,279,-6.8796,12.7894,26,-0.77438253,0.0,E
angola,2015,280,-5.5616,12.178,26,1.7025836,1.0,D
angola,2015,281,-8.1873,15.3707,25,0.22294398,1.0,C
angola,2015,282,-5.5585,12.1881,26,1.7694694,1.0,D
angola,2015,283,-8.5068,14.5902,23,-0.42960596,1.0,B
angola,2015,284,-6.1178,15.7053,26,-1.181698,0.0,C
angola,2015,285,-9.6361,20.4021,26,-0.80132776,1.0,E
angola,2015,286,-11.7887,19.9163,26,0.0028010746,1.0,A
angola,2015,287,-11.6817,15.7068,25,-0.8112724,0.0,A
angola,2015,288,-11.7862,23.047,26,-1.0123348,0.0,B
angola,2015,289,-9.1877,14.0192,25,-0.67753404,0.0,B
angola,2015,290,-11.3457,17.2798,26,-1.3201885,0.0,E
angola,2015,291,-10.672,22.1914,25,-1.1302025,0.0,D
angola,2015,292,-14.9818,14.3556,26,-0.8679177,0.0,E
angola,2015,293,-15.214,12.1247,26,1.7782955,1.0,A
angola,2015,294,-8.9261,13.2356,26,1.3631077,1.0,D
angola,2015,295,-11.7614,14.728,26,-1.1810675,0.0,D
angola,2015,296,-12.1736,17.4739,26,-1.0026572,0.0,A
angola,2015,297,-5.4163,12.4797,17,0.10967582,-1.0,E
angola,2015,298,-17.371,15.8722,20,0.8552396,0.0,D
angola,2015,299,-16.4924,15.1081,26,-1.3127238,0.0,E
angola,2015,300,-11.5882,20.7235,25,-0.73921365,0.0,C
angola,2015,301,-7.6209,15.0604,26,0.8436394,1.0,C
angola,2015,302,-12.4039,16.9163,24,-0.121426284,1.0,E
angola,2015,303,-8.9437,13.1677,24,0.9426082,1.0,D
angola,2015,304,-8.9956,13.408,25,1.7710764,1.0,D
angola,2015,305,-14.6769,17.7202,26,-0.13595419,1.0,E
angola,2015,306,-10.5871,14.5198,25,-0.9690962,0.0,A
angola,2015,307,-9.0391,14.697,23,-1.0771599,0.0,D
angola,2015,308,-8.8385,13.2998,26,1.8505234,1.0,D
angola,2015,309,-11.3336,16.8727,26,-1.1935971,0.0,B
angola,2015,310,-11.0883,20.6757,26,-0.58076066,0.0,B
angola,2015,311,-8.8884,13.3518,16,1.5657513,1.0,D
angola,2015,312,-5.5599,12.2388,25,0.8721669,1.0,D
angola,2015,313,-8.3902,13.6157,26,0.74619544,0.0,E
angola,2015,314,-8.5275,17.819,26,-1.1824312,0.0,E
angola,2015,315,-7.862,13.1146,26,0.3346678,1.0,C
angola,2015,316,-17.3309,16.047,26,-0.7830686,0.0,B
angola,2015,317,-7.7646,15.2746,23,-0.66773456,1.0,E
angola,2015,318,-13.9807,12.4416,26,-0.8500562,0.0,A
angola,2015,319,-7.5231,16.5234,26,-1.151663,0.0,E
angola,2015,320,-12.4683,16.1798,20,-0.66515756,0.0,A
angola,2015,321,-8.4347,18.6471,21,-0.03521751,1.0,C
angola,2015,322,-12.3625,16.9413,22,-0.101995744,1.0,E
angola,2015,323,-9.9946,20.2592,26,-1.1613904,0.0,E
angola,2015,324,-15.1136,13.3812,26,-0.87088966,0.0,E
angola,2015,325,-9.4938,14.3623,26,-0.57229495,0.0,E
angola,2015,326,-7.9941,14.4209,25,-1.0389037,0.0,E
angola,2015,327,-6.9219,16.388,20,-0.5338601,0.0,C
angola,2015,328,-9.7909,16.3944,23,-0.18887386,0.0,E
angola,2015,329,-10.7653,15.3123,25,-1.2385918,0.0,B
angola,2015,330,-16.3094,14.387,26,-1.1472284,0.0,D
angola,2015,331,-8.7807,13.3584,26,1.7103944,1.0,D
angola,2015,332,-11.5016,16.6851,26,-0.16290405,1.0,A
angola,2015,333,-8.8988,13.2586,26,2.0739849,1.0,D
angola,2015,334,-14.8945,15.0835,26,1.0872184,1.0,B
angola,2015,335,-9.1501,14.7587,25,0.87345135,1.0,D
angola,2015,337,-15.3815,17.6498,26,-1.2582124,0.0,B
angola,2015,338,-5.5728,12.212,24,1.0710409,1.0,D
angola,2015,339,-14.9392,13.5558,24,0.67740375,1.0,C
angola,2015,340,-16.5471,15.3823,26,-1.1920514,0.0,D
angola,2015,341,-9.6429,20.3738,25,-0.30296922,1.0,E
angola,2015,342,-7.3639,20.8525,20,1.2415401,1.0,E
angola,2015,343,-17.2542,15.3599,22,-0.7805077,0.0,B
angola,2015,344,-12.1812,15.8609,26,0.5678054,1.0,E
angola,2015,345,-8.8432,13.2122,18,2.0146182,1.0,D
angola,2015,346,-6.228,12.386,25,0.88620496,1.0,D
angola,2015,347,-8.2339,14.5436,21,-0.6021492,0.0,C
angola,2015,348,-6.1546,12.3839,23,1.0919927,1.0,D
angola,2015,349,-12.5971,13.4053,25,1.1443986,1.0,A
angola,2015,350,-11.5416,15.0053,25,-0.61960936,0.0,E
angola,2015,351,-16.2937,22.0009,23,-0.67324513,0.0,E
angola,2015,352,-15.114,13.1406,24,-0.94122326,0.0,D
angola,2015,353,-6.4439,16.2484,19,-1.12534,0.0,B
angola,2015,354,-9.5325,16.3299,26,0.47332823,1.0,D
angola,2015,355,-14.1824,14.974,26,-1.0903703,0.0,E
angola,2015,356,-14.6408,17.6752,26,0.1341467,1.0,E
angola,2015,357,-7.6891,21.3389,25,-0.59188,1.0,A
angola,2015,358,-9.6642,20.3761,25,0.40401828,1.0,E
angola,2015,359,-15.1985,12.1759,26,1.4049836,1.0,A
angola,2015,360,-9.6576,18.5414,25,-1.1544778,0.0,D
angola,2015,361,-8.0808,14.2977,25,-0.58517253,0.0,B
angola,2015,362,-8.8851,13.2286,24,0.8178804,1.0,D
angola,2015,363,-8.8022,13.2666,24,1.5660152,1.0,D
angola,2015,364,-10.5929,21.985,26,-0.9399977,1.0,D
angola,2015,365,-7.1429,13.8394,25,-0.9109553,0.0,B
angola,2015,366,-7.4575,19.9888,21,-1.2827404,0.0,A
angola,2015,367,-8.7695,13.2945,24,1.687586,1.0,D
angola,2015,368,-7.0817,14.5147,24,-0.8529066,0.0,A
angola,2015,369,-13.4976,14.5526,26,-1.1524901,0.0,A
angola,2015,370,-5.5644,12.2143,26,1.3609586,1.0,D
angola,2015,371,-8.5273,18.9687,25,-1.2788755,0.0,A
angola,2015,372,-16.7511,14.9582,25,-0.20783553,1.0,C
angola,2015,373,-11.4767,16.6954,26,-0.12336162,1.0,A
angola,2015,374,-8.4366,15.5652,25,-1.2238766,0.0,B
angola,2015,375,-9.2978,14.902,23,1.3938751,1.0,C
angola,2015,376,-17.0901,15.7155,22,1.3134258,1.0,E
angola,2015,377,-9.2211,18.7461,26,-1.2688406,0.0,E
angola,2015,378,-9.2365,17.0948,25,0.040370055,0.0,B
angola,2015,379,-9.1548,14.8425,26,-0.96280044,0.0,D
angola,2015,380,-10.6638,17.7289,26,-0.5610952,0.0,A
angola,2015,381,-6.1414,12.369,17,1.7354499,1.0,D
angola,2015,382,-14.5202,16.5108,26,-1.0428337,0.0,B
angola,2015,383,-13.2975,15.6903,26,-0.45165613,0.0,D
angola,2015,384,-6.2053,14.3504,19,-0.30846778,0.0,C
angola,2015,385,-14.6459,16.8792,26,-0.1582154,1.0,C
angola,2015,386,-11.4473,20.1576,26,0.8775068,1.0,B
angola,2015,387,-12.5839,13.4006,26,2.0016181,1.0,A
angola,2015,388,-14.9943,15.581,23,-1.0606492,0.0,B
angola,2015,389,-9.2805,14.9208,25,0.7667747,1.0,C
angola,2015,390,-11.571,23.3615,24,-1.1629225,0.0,A
angola,2015,391,-17.0501,15.756,22,1.0052396,1.0,E
angola,2015,392,-5.5626,12.181,26,1.7495574,1.0,D
angola,2015,394,-8.8422,13.3729,24,0.6463421,1.0,D
angola,2015,395,-5.6013,12.2031,26,1.3613746,1.0,D
angola,2015,396,-11.7813,19.9011,25,0.47948185,1.0,A
angola,2015,397,-14.1863,21.7548,26,-1.0824481,0.0,D
angola,2015,398,-15.793,14.6855,26,-0.7978358,0.0,C
angola,2015,399,-8.5692,13.66,25,1.024959,1.0,D
angola,2015,400,-10.8703,21.0284,26,-1.2541077,0.0,A
angola,2015,401,-6.949,15.2332,26,-1.090341,0.0,E
angola,2015,402,-8.5325,14.4352,19,-0.3605697,0.0,B
angola,2015,403,-14.746,13.3527,26,0.042974178,1.0,B
angola,2015,404,-10.5791,13.9334,26,-0.8492071,0.0,A
angola,2015,405,-10.8597,14.3665,25,1.9065574,1.0,B
angola,2015,406,-8.8101,13.2679,21,1.6945379,1.0,D
angola,2015,407,-6.2732,14.2224,20,0.6229263,1.0,B
angola,2015,408,-12.7828,16.6382,26,-0.920348,0.0,E
angola,2015,409,-17.0665,15.724,25,0.31640047,1.0,E
angola,2015,410,-14.6498,17.6333,25,-0.6685024,1.0,E
angola,2015,411,-11.787,19.9038,25,-0.15303394,1.0,A
angola,2015,412,-11.0198,14.5248,23,-0.9969595,0.0,B
angola,2015,413,-5.5799,12.2644,25,1.6314226,0.0,D
angola,2015,414,-9.6504,20.3987,26,1.1807758,1.0,E
angola,2015,415,-14.9008,13.4504,25,1.3108729,1.0,C
angola,2015,416,-11.6792,20.7258,26,-0.7962798,0.0,C
angola,2015,417,-6.2673,14.2427,22,1.7071546,1.0,B
angola,2015,418,-8.8155,13.2849,26,1.6771495,1.0,D
angola,2015,419,-11.401,19.9553,26,-1.0433683,0.0,E
angola,2015,420,-17.3463,15.0813,26,-1.0120856,0.0,D
angola,2015,421,-7.3825,20.8299,24,0.96211463,1.0,E
angola,2015,422,-6.6828,13.6214,26,-0.6664086,0.0,B
angola,2015,423,-11.1838,13.8744,23,0.03669615,1.0,A
angola,2015,424,-9.291,14.9108,26,0.26305342,1.0,C
angola,2015,425,-14.9046,15.0366,26,-0.6766193,0.0,B
angola,2015,426,-6.0931,14.6342,19,0.279727,0.0,A
angola,2015,427,-6.2472,14.2334,20,0.55944157,1.0,B
angola,2015,428,-5.4605,12.263,21,0.038967505,0.0,A
angola,2015,429,-14.6727,17.7012,26,0.8799954,1.0,E
angola,2015,430,-11.2106,13.8603,23,-0.2133153,1.0,A
angola,2015,431,-9.6571,20.4279,25,0.87744457,1.0,E
angola,2015,432,-14.683,17.6916,25,1.0248312,1.0,E
angola,2015,433,-5.5837,12.1853,24,1.7537515,1.0,D
angola,2015,434,-12.5177,17.1666,25,-1.117282,0.0,B
angola,2015,435,-11.2396,15.0562,25,-0.4109074,1.0,E
angola,2015,436,-14.726,13.3348,23,0.27476254,0.0,B
angola,2015,437,-14.928,13.4956,26,1.4293553,1.0,C
angola,2015,438,-8.1071,14.3005,26,-0.7395341,0.0,B
angola,2015,439,-6.1941,12.3851,24,1.0694249,1.0,D
angola,2015,440,-7.5079,20.8793,24,-1.0749638,0.0,B
angola,2015,441,-9.2919,14.9031,25,1.1436155,1.0,C
angola,2015,442,-8.953,14.7359,25,-0.7844407,0.0,B
angola,2015,443,-15.1843,17.6791,26,-0.8618692,0.0,C
angola,2015,444,-9.1517,18.0495,23,-0.46507725,1.0,E
angola,2015,445,-14.9148,13.5004,24,1.6008662,1.0,C
angola,2015,446,-9.6671,20.383,25,0.5399501,1.0,E
angola,2015,447,-17.8669,19.7009,26,0.64183015,0.0,C
angola,2015,448,-8.8314,13.2893,26,1.7876481,1.0,D
angola,2015,449,-7.3806,15.2458,24,-0.93064755,0.0,E
angola,2015,450,-8.45,15.642,26,-1.0227941,0.0,B
angola,2015,451,-7.7061,15.109,23,-0.50623626,0.0,B
angola,2015,452,-9.9946,14.8936,21,0.14746636,1.0,D
angola,2015,453,-11.3866,16.2529,26,-0.8829921,0.0,E
angola,2015,454,-9.8192,19.4284,25,-1.2492778,0.0,A
angola,2015,455,-15.0982,12.194,25,-0.56727815,0.0,A
angola,2015,456,-12.6209,13.1994,24,1.3020923,1.0,C
angola,2015,457,-13.0098,14.6442,20,0.4226477,1.0,A
angola,2015,458,-8.247,13.6932,25,-0.5823626,0.0,A
angola,2015,459,-17.3636,14.5802,26,-0.95002276,0.0,C
angola,2015,460,-9.0506,13.3983,19,1.858403,1.0,D
angola,2015,461,-8.8019,17.5716,26,-1.0578382,0.0,A
angola,2015,462,-5.5608,12.1903,26,1.5391872,1.0,D
angola,2015,463,-17.0756,15.7351,17,1.4703737,1.0,E
angola,2015,464,-11.9955,17.5243,26,-1.0074247,0.0,C
angola,2015,465,-8.9968,13.2969,26,2.1253948,1.0,D
angola,2015,466,-12.8668,15.5582,25,0.01783786,1.0,E
angola,2015,467,-8.8945,13.189,22,1.9774214,1.0,D
angola,2015,468,-8.5726,13.6656,24,1.3639028,1.0,D
angola,2015,469,-8.1746,13.9047,26,-0.89241993,0.0,B
angola,2015,470,-8.1536,14.2942,20,-0.45680648,0.0,B
angola,2015,471,-8.7568,18.0002,23,-0.21743764,1.0,A
angola,2015,472,-10.8491,14.3803,23,0.83911896,1.0,B
angola,2015,473,-13.0216,14.988,25,-0.97431934,0.0,D
angola,2015,474,-4.763,12.54,16,1.09367,1.0,B
angola,2015,475,-9.4554,20.3132,26,-0.7672737,0.0,D
angola,2015,476,-12.37,16.9587,26,0.011759924,1.0,E
angola,2015,477,-13.5707,15.3428,25,-0.83334863,0.0,E
angola,2015,478,-17.383,15.9407,25,-0.9640715,0.0,D
angola,2015,479,-8.2666,16.8496,26,-1.1657935,0.0,C
angola,2015,480,-15.3723,13.6482,26,-1.3134145,-1.0,C
angola,2015,481,-8.8653,13.2389,26,1.17807,1.0,D
angola,2015,482,-5.6346,12.1975,25,0.7123252,1.0,D
angola,2015,483,-12.0993,15.9438,26,-0.71889,0.0,A
angola,2015,484,-8.8798,13.1921,23,1.7773659,1.0,D
angola,2015,485,-8.412,20.7494,24,0.51020145,1.0,B
angola,2015,486,-5.5991,12.1718,24,1.7970494,1.0,D
angola,2015,487,-6.2638,14.2458,26,1.7500865,1.0,B
angola,2015,488,-9.1612,16.0028,24,-0.84627706,0.0,D
angola,2015,489,-12.3925,13.5587,25,1.2630005,1.0,E
angola,2015,490,-13.6222,13.8878,25,-0.7647137,0.0,B
angola,2015,491,-12.7677,15.7087,25,1.2350371,1.0,B
angola,2015,492,-11.8678,18.0077,26,-0.96845514,0.0,E
angola,2015,493,-6.1872,12.3918,24,0.8412042,1.0,D
angola,2015,494,-10.9763,14.469,26,-0.81259644,0.0,B
angola,2015,495,-12.1476,17.2836,26,-0.23925264,1.0,D
angola,2015,496,-5.0108,12.417,17,-0.6266113,0.0,D
angola,2015,497,-8.9398,13.3606,26,2.0273294,1.0,D
angola,2015,498,-14.1992,14.3354,25,-1.2094167,0.0,C
angola,2015,499,-12.666,13.3719,25,0.3813267,1.0,A
angola,2015,500,-8.7622,13.8292,26,-0.84482527,0.0,A
angola,2015,501,-12.4824,15.6911,26,-0.6992905,0.0,B
angola,2015,502,-9.5412,16.354,26,1.6152154,1.0,D
angola,2015,503,-9.535,16.3217,24,0.13441545,1.0,D
angola,2015,504,-6.3094,14.6336,25,-0.9430814,0.0,A
angola,2015,505,-8.8865,13.3414,20,1.6673435,1.0,D
angola,2015,506,-14.6355,17.6759,26,0.70755863,1.0,E
angola,2015,507,-11.3636,14.5194,26,-0.85015684,0.0,D
angola,2015,508,-11.862,16.0009,26,-0.38793337,0.0,B
angola,2015,509,-11.79,19.8947,24,0.7003074,1.0,A
angola,2015,510,-8.4743,16.029,26,-1.1663984,0.0,E
angola,2015,511,-14.6854,17.7233,26,-0.2328323,1.0,E
angola,2015,512,-13.1429,16.8804,26,-1.2049203,0.0,B
angola,2015,513,-5.6023,12.1687,24,1.2575787,1.0,D
angola,2015,514,-15.0958,13.5856,26,-1.1743394,0.0,B
angola,2015,515,-14.0832,16.1125,26,-1.1355366,0.0,A
angola,2015,516,-8.6545,15.5604,26,-1.1739634,0.0,E
angola,2015,517,-8.8777,13.3285,24,1.764326,1.0,D
angola,2015,518,-16.6455,15.0572,26,-1.178803,0.0,C
angola,2015,519,-10.0468,18.7537,25,-1.2709253,0.0,D
angola,2015,520,-9.5616,16.3386,25,1.1431357,1.0,D
angola,2015,521,-8.8494,13.7455,18,-0.49294335,0.0,C
angola,2015,522,-12.6939,13.2789,23,-1.0091077,0.0,B
angola,2015,523,-14.6517,17.6942,26,0.66023153,1.0,E
angola,2015,524,-9.6907,20.3892,26,-0.20092398,1.0,E
angola,2015,525,-11.0314,15.1586,25,-0.79956293,0.0,D
angola,2015,526,-9.7161,15.212,26,-0.16671357,0.0,E
angola,2015,527,-11.8106,19.8803,18,-0.20959501,1.0,A
angola,2015,528,-12.9373,13.1034,23,0.4122746,1.0,A
angola,2015,529,-12.6086,13.4054,25,1.1195924,1.0,A
angola,2015,530,-11.2158,14.3356,24,-0.64201355,1.0,E
angola,2015,531,-9.647,20.4104,26,0.1780746,1.0,E
angola,2015,532,-5.9183,14.9415,25,-0.88136125,0.0,D
angola,2015,533,-9.5516,16.3472,26,2.0255427,1.0,D
angola,2015,534,-12.7997,15.7516,25,1.1071821,1.0,B
angola,2015,535,-12.4282,13.5576,24,1.3673837,1.0,E
angola,2015,536,-11.7573,16.5704,26,-1.1378655,0.0,E
angola,2015,537,-5.5737,12.2146,24,0.7424911,1.0,D
angola,2015,538,-9.6499,20.3836,26,0.23243296,1.0,E
angola,2015,539,-11.1752,15.0145,23,0.006334198,0.0,E
angola,2015,540,-11.0522,14.5198,21,-1.0160398,0.0,B
angola,2015,541,-11.9644,16.4083,26,-0.9092177,0.0,D
angola,2015,542,-12.5635,13.4079,26,1.5114889,1.0,A
angola,2015,543,-8.7791,13.3269,26,1.7098246,1.0,D
angola,2015,544,-9.6766,20.3476,20,-0.019985383,1.0,E
angola,2015,545,-6.1526,16.1827,24,-1.2916057,0.0,D
angola,2015,546,-8.7868,13.4003,25,1.4061043,1.0,D
angola,2015,547,-8.6768,13.4383,24,1.889427,1.0,D
angola,2015,548,-7.6905,21.3745,25,0.25845703,1.0,A
angola,2015,549,-8.6081,13.6148,26,0.4282055,0.0,D
angola,2015,550,-7.413,20.7861,26,2.099815,1.0,E
angola,2015,551,-12.6951,15.5643,18,0.09380478,0.0,A
angola,2015,552,-11.557,20.7887,19,0.029637022,1.0,C
angola,2015,553,-7.3455,14.844,24,0.46928293,1.0,C
angola,2015,554,-14.6723,17.6892,25,0.9036866,1.0,E
angola,2015,555,-8.6545,14.4125,25,-0.45393774,0.0,D
angola,2015,556,-7.5875,15.0298,24,0.5953565,1.0,C
angola,2015,557,-15.1025,12.1488,25,0.1915361,1.0,A
angola,2015,558,-11.4054,17.2412,25,-0.4852725,1.0,E
angola,2015,559,-7.3937,20.8259,24,1.0593698,1.0,E
angola,2015,560,-7.3818,21.227,24,-0.9187096,0.0,D
angola,2015,561,-8.8222,13.3028,26,1.4288473,1.0,D
angola,2015,562,-10.8195,14.3668,25,-0.64467865,0.0,B
angola,2015,563,-17.0677,15.7319,19,1.5196584,1.0,E
angola,2015,564,-6.1081,14.6216,26,-0.16075516,1.0,A
angola,2015,565,-16.9648,22.1014,23,-1.0773402,0.0,E
angola,2015,566,-9.3197,14.9229,25,-0.34514827,1.0,C
angola,2015,567,-9.674,20.3668,26,0.50609124,1.0,E
angola,2015,568,-10.8422,14.3776,24,0.7274609,1.0,B
angola,2015,569,-8.947,13.3675,26,1.9320474,1.0,D
angola,2015,570,-14.7379,15.019,22,0.23022321,1.0,D
angola,2015,571,-8.9065,13.3915,25,1.6025225,1.0,D
angola,2015,572,-16.6919,17.8695,26,0.55680174,0.0,B
angola,2015,573,-8.5829,13.6448,26,1.9213603,1.0,D
angola,2015,574,-12.2714,17.3729,26,-1.1327999,0.0,A
angola,2015,575,-12.4918,22.9572,23,-1.0378715,0.0,D
angola,2015,576,-6.1375,12.365,20,0.79717207,1.0,D
angola,2015,577,-9.3967,15.6155,25,-0.66371554,0.0,E
angola,2015,578,-8.9005,13.3771,26,1.7102933,1.0,D
angola,2015,579,-14.6641,17.6718,26,0.06802539,1.0,E
angola,2015,580,-14.6907,17.7005,26,0.38483447,1.0,E
angola,2015,581,-10.5072,16.0025,19,-1.8341112e-05,1.0,D
angola,2015,582,-12.1333,14.477,26,-1.1406983,0.0,A
angola,2015,583,-9.5422,16.3273,26,1.6342856,1.0,D
angola,2015,584,-12.5535,15.2858,26,-0.9164053,0.0,C
angola,2015,585,-9.3144,14.8891,22,0.48157048,1.0,C
angola,2015,586,-8.7968,13.2911,21,1.643032,1.0,D
angola,2015,587,-9.6585,20.3885,25,1.865635,1.0,E
angola,2015,588,-5.5691,12.1975,24,1.6088145,1.0,D
angola,2015,589,-9.6676,20.3962,26,1.235747,1.0,E
angola,2015,590,-8.8823,13.2414,9,2.0693843,1.0,D
angola,2015,591,-5.5954,12.2051,25,0.7215153,1.0,D
angola,2015,592,-8.4189,15.2248,25,-0.7628298,0.0,C
angola,2015,593,-12.022,17.4731,25,-0.39434,1.0,C
angola,2015,594,-8.9576,13.1792,20,1.7438698,1.0,D
angola,2015,595,-8.7794,18.0138,18,-0.25008503,1.0,A
angola,2015,596,-8.5362,14.5074,21,-0.8875393,0.0,B
angola,2015,597,-17.3723,15.8721,19,0.61836267,1.0,D
angola,2015,598,-9.5519,16.3615,25,1.8950757,1.0,D
angola,2015,599,-6.0625,15.1017,21,-0.255881,1.0,E
angola,2015,600,-12.4394,16.9488,25,0.12822449,1.0,E
angola,2015,601,-8.0573,15.6812,24,-0.9595638,0.0,C
angola,2015,602,-14.7376,13.3471,24,-0.7552491,1.0,B
angola,2015,603,-15.2091,12.1496,26,1.9527698,1.0,A
angola,2015,604,-8.8063,13.274,26,1.802454,1.0,D
angola,2015,605,-6.2878,13.6098,24,-1.0101188,0.0,C
angola,2015,606,-5.5762,12.224,26,1.1578273,1.0,D
angola,2015,607,-15.2149,12.1326,26,1.4022975,1.0,A
angola,2015,608,-8.7171,14.8033,25,-1.2351444,0.0,B
angola,2015,609,-9.4388,16.7245,23,-0.55394125,0.0,D
angola,2015,610,-15.2065,12.1626,25,1.0951961,1.0,A
angola,2015,611,-14.0533,15.2366,26,-1.1781083,0.0,D
angola,2015,612,-9.2088,17.9516,23,-0.7146855,0.0,D
